X,Y,Z,ROCK_TYPE,POROSITY,PERMEABILITY
375.0,275.0,25.0,unknown,0.0,0.0
375.0,275.0,75.0,unknown,0.0,0.0
375.0,275.0,125.0,unknown,0.0,0.0
375.0,275.0,175.0,unknown,0.0,0.0
375.0,325.0,25.0,unknown,0.0,0.0
375.0,325.0,75.0,unknown,0.0,0.0
375.0,325.0,125.0,unknown,0.0,0.0
375.0,325.0,175.0,unknown,0.0,0.0
375.0,375.0,25.0,unknown,0.0,0.0
375.0,375.0,75.0,unknown,0.0,0.0
375.0,375.0,125.0,unknown,0.0,0.0
375.0,375.0,175.0,unknown,0.0,0.0
375.0,425.0,25.0,unknown,0.0,0.0
375.0,425.0,75.0,unknown,0.0,0.0
375.0,425.0,125.0,unknown,0.0,0.0
375.0,425.0,175.0,unknown,0.0,0.0
375.0,475.0,25.0,unknown,0.0,0.0
375.0,475.0,75.0,unknown,0.0,0.0
375.0,475.0,125.0,unknown,0.0,0.0
375.0,475.0,175.0,unknown,0.0,0.0
375.0,525.0,25.0,unknown,0.0,0.0
375.0,525.0,75.0,unknown,0.0,0.0
375.0,525.0,125.0,unknown,0.0,0.0
375.0,525.0,175.0,unknown,0.0,0.0
375.0,575.0,25.0,unknown,0.0,0.0
375.0,575.0,75.0,unknown,0.0,0.0
375.0,575.0,125.0,unknown,0.0,0.0
375.0,575.0,175.0,unknown,0.0,0.0
375.0,625.0,25.0,unknown,0.0,0.0
375.0,625.0,75.0,unknown,0.0,0.0
375.0,625.0,125.0,unknown,0.0,0.0
375.0,625.0,175.0,unknown,0.0,0.0
375.0,675.0,25.0,unknown,0.0,0.0
375.0,675.0,75.0,unknown,0.0,0.0
375.0,675.0,125.0,unknown,0.0,0.0
375.0,675.0,175.0,unknown,0.0,0.0
375.0,725.0,25.0,unknown,0.0,0.0
375.0,725.0,75.0,unknown,0.0,0.0
375.0,725.0,125.0,unknown,0.0,0.0
375.0,725.0,175.0,unknown,0.0,0.0
375.0,775.0,25.0,unknown,0.0,0.0
375.0,775.0,75.0,unknown,0.0,0.0
375.0,775.0,125.0,unknown,0.0,0.0
375.0,775.0,175.0,unknown,0.0,0.0
375.0,825.0,25.0,unknown,0.0,0.0
375.0,825.0,75.0,unknown,0.0,0.0
375.0,825.0,125.0,unknown,0.0,0.0
375.0,825.0,175.0,unknown,0.0,0.0
375.0,875.0,25.0,unknown,0.0,0.0
375.0,875.0,75.0,unknown,0.0,0.0
375.0,875.0,125.0,unknown,0.0,0.0
375.0,875.0,175.0,unknown,0.0,0.0
375.0,925.0,25.0,unknown,0.0,0.0
375.0,925.0,75.0,unknown,0.0,0.0
375.0,925.0,125.0,unknown,0.0,0.0
375.0,925.0,175.0,unknown,0.0,0.0
375.0,975.0,25.0,unknown,0.0,0.0
375.0,975.0,75.0,unknown,0.0,0.0
375.0,975.0,125.0,unknown,0.0,0.0
375.0,975.0,175.0,unknown,0.0,0.0
425.0,25.0,25.0,unknown,0.0,0.0
425.0,25.0,75.0,unknown,0.0,0.0
425.0,25.0,125.0,unknown,0.0,0.0
425.0,25.0,175.0,unknown,0.0,0.0
425.0,75.0,25.0,unknown,0.0,0.0
425.0,75.0,75.0,unknown,0.0,0.0
425.0,75.0,125.0,unknown,0.0,0.0
425.0,75.0,175.0,unknown,0.0,0.0
425.0,125.0,25.0,unknown,0.0,0.0
425.0,125.0,75.0,unknown,0.0,0.0
425.0,125.0,125.0,unknown,0.0,0.0
425.0,125.0,175.0,unknown,0.0,0.0
425.0,175.0,25.0,unknown,0.0,0.0
425.0,175.0,75.0,unknown,0.0,0.0
425.0,175.0,125.0,unknown,0.0,0.0
425.0,175.0,175.0,unknown,0.0,0.0
425.0,225.0,25.0,unknown,0.0,0.0
425.0,225.0,75.0,unknown,0.0,0.0
425.0,225.0,125.0,unknown,0.0,0.0
425.0,225.0,175.0,unknown,0.0,0.0
425.0,275.0,25.0,unknown,0.0,0.0
425.0,275.0,75.0,unknown,0.0,0.0
425.0,275.0,125.0,unknown,0.0,0.0
425.0,275.0,175.0,unknown,0.0,0.0
425.0,325.0,25.0,unknown,0.0,0.0
425.0,325.0,75.0,unknown,0.0,0.0
425.0,325.0,125.0,unknown,0.0,0.0
425.0,325.0,175.0,unknown,0.0,0.0
425.0,375.0,25.0,unknown,0.0,0.0
425.0,375.0,75.0,unknown,0.0,0.0
425.0,375.0,125.0,unknown,0.0,0.0
425.0,375.0,175.0,unknown,0.0,0.0
425.0,425.0,25.0,unknown,0.0,0.0
425.0,425.0,75.0,unknown,0.0,0.0
425.0,425.0,125.0,unknown,0.0,0.0
425.0,425.0,175.0,unknown,0.0,0.0
425.0,475.0,25.0,unknown,0.0,0.0
425.0,475.0,75.0,unknown,0.0,0.0
425.0,475.0,125.0,unknown,0.0,0.0
425.0,475.0,175.0,unknown,0.0,0.0
425.0,525.0,25.0,unknown,0.0,0.0
425.0,525.0,75.0,unknown,0.0,0.0
425.0,525.0,125.0,unknown,0.0,0.0
425.0,525.0,175.0,unknown,0.0,0.0
425.0,575.0,25.0,unknown,0.0,0.0
425.0,575.0,75.0,unknown,0.0,0.0
425.0,575.0,125.0,unknown,0.0,0.0
425.0,575.0,175.0,unknown,0.0,0.0
425.0,625.0,25.0,unknown,0.0,0.0
425.0,625.0,75.0,unknown,0.0,0.0
425.0,625.0,125.0,unknown,0.0,0.0
425.0,625.0,175.0,unknown,0.0,0.0
425.0,675.0,25.0,unknown,0.0,0.0
425.0,675.0,75.0,unknown,0.0,0.0
425.0,675.0,125.0,unknown,0.0,0.0
425.0,675.0,175.0,unknown,0.0,0.0
425.0,725.0,25.0,unknown,0.0,0.0
425.0,725.0,75.0,unknown,0.0,0.0
425.0,725.0,125.0,unknown,0.0,0.0
425.0,725.0,175.0,unknown,0.0,0.0
425.0,775.0,25.0,unknown,0.0,0.0
425.0,775.0,75.0,unknown,0.0,0.0
425.0,775.0,125.0,unknown,0.0,0.0
425.0,775.0,175.0,unknown,0.0,0.0
425.0,825.0,25.0,unknown,0.0,0.0
425.0,825.0,75.0,unknown,0.0,0.0
425.0,825.0,125.0,unknown,0.0,0.0
425.0,825.0,175.0,unknown,0.0,0.0
425.0,875.0,25.0,unknown,0.0,0.0
425.0,875.0,75.0,unknown,0.0,0.0
425.0,875.0,125.0,unknown,0.0,0.0
425.0,875.0,175.0,unknown,0.0,0.0
425.0,925.0,25.0,unknown,0.0,0.0
425.0,925.0,75.0,unknown,0.0,0.0
425.0,925.0,125.0,unknown,0.0,0.0
425.0,925.0,175.0,unknown,0.0,0.0
425.0,975.0,25.0,unknown,0.0,0.0
425.0,975.0,75.0,unknown,0.0,0.0
425.0,975.0,125.0,unknown,0.0,0.0
425.0,975.0,175.0,unknown,0.0,0.0
475.0,25.0,25.0,unknown,0.0,0.0
475.0,25.0,75.0,unknown,0.0,0.0
475.0,25.0,125.0,unknown,0.0,0.0
475.0,25.0,175.0,unknown,0.0,0.0
475.0,75.0,25.0,unknown,0.0,0.0
475.0,75.0,75.0,unknown,0.0,0.0
475.0,75.0,125.0,unknown,0.0,0.0
475.0,75.0,175.0,unknown,0.0,0.0
475.0,125.0,25.0,unknown,0.0,0.0
475.0,125.0,75.0,unknown,0.0,0.0
475.0,125.0,125.0,unknown,0.0,0.0
475.0,125.0,175.0,unknown,0.0,0.0
475.0,175.0,25.0,unknown,0.0,0.0
475.0,175.0,75.0,unknown,0.0,0.0
475.0,175.0,125.0,unknown,0.0,0.0
475.0,175.0,175.0,unknown,0.0,0.0
475.0,225.0,25.0,unknown,0.0,0.0
475.0,225.0,75.0,unknown,0.0,0.0
475.0,225.0,125.0,unknown,0.0,0.0
475.0,225.0,175.0,unknown,0.0,0.0
475.0,275.0,25.0,unknown,0.0,0.0
475.0,275.0,75.0,unknown,0.0,0.0
475.0,275.0,125.0,unknown,0.0,0.0
475.0,275.0,175.0,unknown,0.0,0.0
475.0,325.0,25.0,unknown,0.0,0.0
475.0,325.0,75.0,unknown,0.0,0.0
475.0,325.0,125.0,unknown,0.0,0.0
475.0,325.0,175.0,unknown,0.0,0.0
475.0,375.0,25.0,unknown,0.0,0.0
475.0,375.0,75.0,unknown,0.0,0.0
475.0,375.0,125.0,unknown,0.0,0.0
475.0,375.0,175.0,unknown,0.0,0.0
475.0,425.0,25.0,unknown,0.0,0.0
475.0,425.0,75.0,unknown,0.0,0.0
475.0,425.0,125.0,unknown,0.0,0.0
475.0,425.0,175.0,unknown,0.0,0.0
475.0,475.0,25.0,unknown,0.0,0.0
475.0,475.0,75.0,unknown,0.0,0.0
475.0,475.0,125.0,unknown,0.0,0.0
475.0,475.0,175.0,unknown,0.0,0.0
475.0,525.0,25.0,unknown,0.0,0.0
475.0,525.0,75.0,unknown,0.0,0.0
475.0,525.0,125.0,unknown,0.0,0.0
475.0,525.0,175.0,unknown,0.0,0.0
475.0,575.0,25.0,unknown,0.0,0.0
475.0,575.0,75.0,unknown,0.0,0.0
475.0,575.0,125.0,unknown,0.0,0.0
475.0,575.0,175.0,unknown,0.0,0.0
475.0,625.0,25.0,unknown,0.0,0.0
475.0,625.0,75.0,unknown,0.0,0.0
475.0,625.0,125.0,unknown,0.0,0.0
475.0,625.0,175.0,unknown,0.0,0.0
475.0,675.0,25.0,unknown,0.0,0.0
475.0,675.0,75.0,unknown,0.0,0.0
475.0,675.0,125.0,unknown,0.0,0.0
475.0,675.0,175.0,unknown,0.0,0.0
475.0,725.0,25.0,unknown,0.0,0.0
475.0,725.0,75.0,unknown,0.0,0.0
475.0,725.0,125.0,unknown,0.0,0.0
475.0,725.0,175.0,unknown,0.0,0.0
475.0,775.0,25.0,unknown,0.0,0.0
475.0,775.0,75.0,unknown,0.0,0.0
475.0,775.0,125.0,unknown,0.0,0.0
475.0,775.0,175.0,unknown,0.0,0.0
475.0,825.0,25.0,unknown,0.0,0.0
475.0,825.0,75.0,unknown,0.0,0.0
475.0,825.0,125.0,unknown,0.0,0.0
475.0,825.0,175.0,unknown,0.0,0.0
475.0,875.0,25.0,unknown,0.0,0.0
475.0,875.0,75.0,unknown,0.0,0.0
475.0,875.0,125.0,unknown,0.0,0.0
475.0,875.0,175.0,unknown,0.0,0.0
475.0,925.0,25.0,unknown,0.0,0.0
475.0,925.0,75.0,unknown,0.0,0.0
475.0,925.0,125.0,unknown,0.0,0.0
475.0,925.0,175.0,unknown,0.0,0.0
475.0,975.0,25.0,unknown,0.0,0.0
475.0,975.0,75.0,unknown,0.0,0.0
475.0,975.0,125.0,unknown,0.0,0.0
475.0,975.0,175.0,unknown,0.0,0.0
525.0,25.0,25.0,unknown,0.0,0.0
525.0,25.0,75.0,unknown,0.0,0.0
525.0,25.0,125.0,unknown,0.0,0.0
525.0,25.0,175.0,unknown,0.0,0.0
525.0,75.0,25.0,unknown,0.0,0.0
525.0,75.0,75.0,unknown,0.0,0.0
525.0,75.0,125.0,unknown,0.0,0.0
525.0,75.0,175.0,unknown,0.0,0.0
525.0,125.0,25.0,unknown,0.0,0.0
525.0,125.0,75.0,unknown,0.0,0.0
525.0,125.0,125.0,unknown,0.0,0.0
525.0,125.0,175.0,unknown,0.0,0.0
525.0,175.0,25.0,unknown,0.0,0.0
525.0,175.0,75.0,unknown,0.0,0.0
525.0,175.0,125.0,unknown,0.0,0.0
525.0,175.0,175.0,unknown,0.0,0.0
525.0,225.0,25.0,unknown,0.0,0.0
525.0,225.0,75.0,unknown,0.0,0.0
525.0,225.0,125.0,unknown,0.0,0.0
525.0,225.0,175.0,unknown,0.0,0.0
525.0,275.0,25.0,unknown,0.0,0.0
525.0,275.0,75.0,unknown,0.0,0.0
525.0,275.0,125.0,unknown,0.0,0.0
525.0,275.0,175.0,unknown,0.0,0.0
525.0,325.0,25.0,unknown,0.0,0.0
525.0,325.0,75.0,unknown,0.0,0.0
525.0,325.0,125.0,unknown,0.0,0.0
525.0,325.0,175.0,unknown,0.0,0.0
525.0,375.0,25.0,unknown,0.0,0.0
525.0,375.0,75.0,unknown,0.0,0.0
525.0,375.0,125.0,unknown,0.0,0.0
525.0,375.0,175.0,unknown,0.0,0.0
525.0,425.0,25.0,unknown,0.0,0.0
525.0,425.0,75.0,unknown,0.0,0.0
525.0,425.0,125.0,unknown,0.0,0.0
525.0,425.0,175.0,unknown,0.0,0.0
525.0,475.0,25.0,unknown,0.0,0.0
525.0,475.0,75.0,unknown,0.0,0.0
525.0,475.0,125.0,unknown,0.0,0.0
525.0,475.0,175.0,unknown,0.0,0.0
525.0,525.0,25.0,unknown,0.0,0.0
525.0,525.0,75.0,unknown,0.0,0.0
525.0,525.0,125.0,unknown,0.0,0.0
525.0,525.0,175.0,unknown,0.0,0.0
525.0,575.0,25.0,unknown,0.0,0.0
525.0,575.0,75.0,unknown,0.0,0.0
525.0,575.0,125.0,unknown,0.0,0.0
525.0,575.0,175.0,unknown,0.0,0.0
525.0,625.0,25.0,unknown,0.0,0.0
525.0,625.0,75.0,unknown,0.0,0.0
525.0,625.0,125.0,unknown,0.0,0.0
525.0,625.0,175.0,unknown,0.0,0.0
525.0,675.0,25.0,unknown,0.0,0.0
525.0,675.0,75.0,unknown,0.0,0.0
525.0,675.0,125.0,unknown,0.0,0.0
525.0,675.0,175.0,unknown,0.0,0.0
525.0,725.0,25.0,unknown,0.0,0.0
525.0,725.0,75.0,unknown,0.0,0.0
525.0,725.0,125.0,unknown,0.0,0.0
525.0,725.0,175.0,unknown,0.0,0.0
525.0,775.0,25.0,unknown,0.0,0.0
525.0,775.0,75.0,unknown,0.0,0.0
525.0,775.0,125.0,unknown,0.0,0.0
525.0,775.0,175.0,unknown,0.0,0.0
525.0,825.0,25.0,unknown,0.0,0.0
525.0,825.0,75.0,unknown,0.0,0.0
525.0,825.0,125.0,unknown,0.0,0.0
525.0,825.0,175.0,unknown,0.0,0.0
525.0,875.0,25.0,unknown,0.0,0.0
525.0,875.0,75.0,unknown,0.0,0.0
525.0,875.0,125.0,unknown,0.0,0.0
525.0,875.0,175.0,unknown,0.0,0.0
525.0,925.0,25.0,unknown,0.0,0.0
525.0,925.0,75.0,unknown,0.0,0.0
525.0,925.0,125.0,unknown,0.0,0.0
525.0,925.0,175.0,unknown,0.0,0.0
525.0,975.0,25.0,unknown,0.0,0.0
525.0,975.0,75.0,unknown,0.0,0.0
525.0,975.0,125.0,unknown,0.0,0.0
525.0,975.0,175.0,unknown,0.0,0.0
575.0,25.0,25.0,unknown,0.0,0.0
575.0,25.0,75.0,unknown,0.0,0.0
575.0,25.0,125.0,unknown,0.0,0.0
575.0,25.0,175.0,unknown,0.0,0.0
575.0,75.0,25.0,unknown,0.0,0.0
575.0,75.0,75.0,unknown,0.0,0.0
575.0,75.0,125.0,unknown,0.0,0.0
575.0,75.0,175.0,unknown,0.0,0.0
575.0,125.0,25.0,unknown,0.0,0.0
575.0,125.0,75.0,unknown,0.0,0.0
575.0,125.0,125.0,unknown,0.0,0.0
575.0,125.0,175.0,unknown,0.0,0.0
575.0,175.0,25.0,unknown,0.0,0.0
575.0,175.0,75.0,unknown,0.0,0.0
575.0,175.0,125.0,unknown,0.0,0.0
575.0,175.0,175.0,unknown,0.0,0.0
575.0,225.0,25.0,unknown,0.0,0.0
575.0,225.0,75.0,unknown,0.0,0.0
575.0,225.0,125.0,unknown,0.0,0.0
575.0,225.0,175.0,unknown,0.0,0.0
575.0,275.0,25.0,unknown,0.0,0.0
575.0,275.0,75.0,unknown,0.0,0.0
575.0,275.0,125.0,unknown,0.0,0.0
575.0,275.0,175.0,unknown,0.0,0.0
575.0,325.0,25.0,unknown,0.0,0.0
575.0,325.0,75.0,unknown,0.0,0.0
575.0,325.0,125.0,unknown,0.0,0.0
575.0,325.0,175.0,unknown,0.0,0.0
575.0,375.0,25.0,unknown,0.0,0.0
575.0,375.0,75.0,unknown,0.0,0.0
575.0,375.0,125.0,unknown,0.0,0.0
575.0,375.0,175.0,unknown,0.0,0.0
575.0,425.0,25.0,unknown,0.0,0.0
575.0,425.0,75.0,unknown,0.0,0.0
575.0,425.0,125.0,unknown,0.0,0.0
575.0,425.0,175.0,unknown,0.0,0.0
575.0,475.0,25.0,unknown,0.0,0.0
575.0,475.0,75.0,unknown,0.0,0.0
575.0,475.0,125.0,unknown,0.0,0.0
575.0,475.0,175.0,unknown,0.0,0.0
575.0,525.0,25.0,unknown,0.0,0.0
575.0,525.0,75.0,unknown,0.0,0.0
575.0,525.0,125.0,unknown,0.0,0.0
575.0,525.0,175.0,unknown,0.0,0.0
575.0,575.0,25.0,unknown,0.0,0.0
575.0,575.0,75.0,unknown,0.0,0.0
575.0,575.0,125.0,unknown,0.0,0.0
575.0,575.0,175.0,unknown,0.0,0.0
575.0,625.0,25.0,unknown,0.0,0.0
575.0,625.0,75.0,unknown,0.0,0.0
575.0,625.0,125.0,unknown,0.0,0.0
575.0,625.0,175.0,unknown,0.0,0.0
575.0,675.0,25.0,unknown,0.0,0.0
575.0,675.0,75.0,unknown,0.0,0.0
575.0,675.0,125.0,unknown,0.0,0.0
575.0,675.0,175.0,unknown,0.0,0.0
575.0,725.0,25.0,unknown,0.0,0.0
575.0,725.0,75.0,unknown,0.0,0.0
575.0,725.0,125.0,unknown,0.0,0.0
575.0,725.0,175.0,unknown,0.0,0.0
575.0,775.0,25.0,unknown,0.0,0.0
575.0,775.0,75.0,unknown,0.0,0.0
575.0,775.0,125.0,unknown,0.0,0.0
575.0,775.0,175.0,unknown,0.0,0.0
575.0,825.0,25.0,unknown,0.0,0.0
575.0,825.0,75.0,unknown,0.0,0.0
575.0,825.0,125.0,unknown,0.0,0.0
575.0,825.0,175.0,unknown,0.0,0.0
575.0,875.0,25.0,unknown,0.0,0.0
575.0,875.0,75.0,unknown,0.0,0.0
575.0,875.0,125.0,unknown,0.0,0.0
575.0,875.0,175.0,unknown,0.0,0.0
575.0,925.0,25.0,unknown,0.0,0.0
575.0,925.0,75.0,unknown,0.0,0.0
575.0,925.0,125.0,unknown,0.0,0.0
575.0,925.0,175.0,unknown,0.0,0.0
575.0,975.0,25.0,unknown,0.0,0.0
575.0,975.0,75.0,unknown,0.0,0.0
575.0,975.0,125.0,unknown,0.0,0.0
575.0,975.0,175.0,unknown,0.0,0.0
625.0,25.0,25.0,unknown,0.0,0.0
625.0,25.0,75.0,unknown,0.0,0.0
625.0,25.0,125.0,unknown,0.0,0.0
625.0,25.0,175.0,unknown,0.0,0.0
625.0,75.0,25.0,unknown,0.0,0.0
625.0,75.0,75.0,unknown,0.0,0.0
625.0,75.0,125.0,unknown,0.0,0.0
625.0,75.0,175.0,unknown,0.0,0.0
625.0,125.0,25.0,unknown,0.0,0.0
625.0,125.0,75.0,unknown,0.0,0.0
625.0,125.0,125.0,unknown,0.0,0.0
625.0,125.0,175.0,unknown,0.0,0.0
625.0,175.0,25.0,unknown,0.0,0.0
625.0,175.0,75.0,unknown,0.0,0.0
625.0,175.0,125.0,unknown,0.0,0.0
625.0,175.0,175.0,unknown,0.0,0.0
625.0,225.0,25.0,unknown,0.0,0.0
625.0,225.0,75.0,unknown,0.0,0.0
625.0,225.0,125.0,unknown,0.0,0.0
625.0,225.0,175.0,unknown,0.0,0.0
625.0,275.0,25.0,unknown,0.0,0.0
625.0,275.0,75.0,unknown,0.0,0.0
625.0,275.0,125.0,unknown,0.0,0.0
625.0,275.0,175.0,unknown,0.0,0.0
625.0,325.0,25.0,unknown,0.0,0.0
625.0,325.0,75.0,unknown,0.0,0.0
625.0,325.0,125.0,unknown,0.0,0.0
625.0,325.0,175.0,unknown,0.0,0.0
625.0,375.0,25.0,unknown,0.0,0.0
625.0,375.0,75.0,unknown,0.0,0.0
625.0,375.0,125.0,unknown,0.0,0.0
625.0,375.0,175.0,unknown,0.0,0.0
625.0,425.0,25.0,unknown,0.0,0.0
625.0,425.0,75.0,unknown,0.0,0.0
625.0,425.0,125.0,unknown,0.0,0.0
625.0,425.0,175.0,unknown,0.0,0.0
625.0,475.0,25.0,unknown,0.0,0.0
625.0,475.0,75.0,unknown,0.0,0.0
625.0,475.0,125.0,unknown,0.0,0.0
625.0,475.0,175.0,unknown,0.0,0.0
625.0,525.0,25.0,unknown,0.0,0.0
625.0,525.0,75.0,unknown,0.0,0.0
625.0,525.0,125.0,unknown,0.0,0.0
625.0,525.0,175.0,unknown,0.0,0.0
625.0,575.0,25.0,unknown,0.0,0.0
625.0,575.0,75.0,unknown,0.0,0.0
625.0,575.0,125.0,unknown,0.0,0.0
625.0,575.0,175.0,unknown,0.0,0.0
625.0,625.0,25.0,unknown,0.0,0.0
625.0,625.0,75.0,unknown,0.0,0.0
625.0,625.0,125.0,unknown,0.0,0.0
625.0,625.0,175.0,unknown,0.0,0.0
625.0,675.0,25.0,unknown,0.0,0.0
625.0,675.0,75.0,unknown,0.0,0.0
625.0,675.0,125.0,unknown,0.0,0.0
625.0,675.0,175.0,unknown,0.0,0.0
625.0,725.0,25.0,unknown,0.0,0.0
625.0,725.0,75.0,unknown,0.0,0.0
625.0,725.0,125.0,unknown,0.0,0.0
625.0,725.0,175.0,unknown,0.0,0.0
625.0,775.0,25.0,unknown,0.0,0.0
625.0,775.0,75.0,unknown,0.0,0.0
625.0,775.0,125.0,unknown,0.0,0.0
625.0,775.0,175.0,unknown,0.0,0.0
625.0,825.0,25.0,unknown,0.0,0.0
625.0,825.0,75.0,unknown,0.0,0.0
625.0,825.0,125.0,unknown,0.0,0.0
625.0,825.0,175.0,unknown,0.0,0.0
625.0,875.0,25.0,unknown,0.0,0.0
625.0,875.0,75.0,unknown,0.0,0.0
625.0,875.0,125.0,unknown,0.0,0.0
625.0,875.0,175.0,unknown,0.0,0.0
625.0,925.0,25.0,unknown,0.0,0.0
625.0,925.0,75.0,unknown,0.0,0.0
625.0,925.0,125.0,unknown,0.0,0.0
625.0,925.0,175.0,unknown,0.0,0.0
625.0,975.0,25.0,unknown,0.0,0.0
625.0,975.0,75.0,unknown,0.0,0.0
625.0,975.0,125.0,unknown,0.0,0.0
625.0,975.0,175.0,unknown,0.0,0.0
675.0,25.0,25.0,unknown,0.0,0.0
675.0,25.0,75.0,unknown,0.0,0.0
675.0,25.0,125.0,unknown,0.0,0.0
675.0,25.0,175.0,unknown,0.0,0.0
675.0,75.0,25.0,unknown,0.0,0.0
675.0,75.0,75.0,unknown,0.0,0.0
675.0,75.0,125.0,unknown,0.0,0.0
675.0,75.0,175.0,unknown,0.0,0.0
675.0,125.0,25.0,unknown,0.0,0.0
675.0,125.0,75.0,unknown,0.0,0.0
675.0,125.0,125.0,unknown,0.0,0.0
675.0,125.0,175.0,unknown,0.0,0.0
675.0,175.0,25.0,unknown,0.0,0.0
675.0,175.0,75.0,unknown,0.0,0.0
675.0,175.0,125.0,unknown,0.0,0.0
675.0,175.0,175.0,unknown,0.0,0.0
675.0,225.0,25.0,unknown,0.0,0.0
675.0,225.0,75.0,unknown,0.0,0.0
675.0,225.0,125.0,unknown,0.0,0.0
675.0,225.0,175.0,unknown,0.0,0.0
675.0,275.0,25.0,unknown,0.0,0.0
675.0,275.0,75.0,unknown,0.0,0.0
675.0,275.0,125.0,unknown,0.0,0.0
675.0,275.0,175.0,unknown,0.0,0.0
675.0,325.0,25.0,unknown,0.0,0.0
675.0,325.0,75.0,unknown,0.0,0.0
675.0,325.0,125.0,unknown,0.0,0.0
675.0,325.0,175.0,unknown,0.0,0.0
675.0,375.0,25.0,unknown,0.0,0.0
675.0,375.0,75.0,unknown,0.0,0.0
675.0,375.0,125.0,unknown,0.0,0.0
675.0,375.0,175.0,unknown,0.0,0.0
675.0,425.0,25.0,unknown,0.0,0.0
675.0,425.0,75.0,unknown,0.0,0.0
675.0,425.0,125.0,unknown,0.0,0.0
675.0,425.0,175.0,unknown,0.0,0.0
675.0,475.0,25.0,unknown,0.0,0.0
675.0,475.0,75.0,unknown,0.0,0.0
675.0,475.0,125.0,unknown,0.0,0.0
675.0,475.0,175.0,unknown,0.0,0.0
675.0,525.0,25.0,unknown,0.0,0.0
675.0,525.0,75.0,unknown,0.0,0.0
675.0,525.0,125.0,unknown,0.0,0.0
675.0,525.0,175.0,unknown,0.0,0.0
675.0,575.0,25.0,unknown,0.0,0.0
675.0,575.0,75.0,unknown,0.0,0.0
675.0,575.0,125.0,unknown,0.0,0.0
675.0,575.0,175.0,unknown,0.0,0.0
675.0,625.0,25.0,unknown,0.0,0.0
675.0,625.0,75.0,unknown,0.0,0.0
675.0,625.0,125.0,unknown,0.0,0.0
675.0,625.0,175.0,unknown,0.0,0.0
675.0,675.0,25.0,unknown,0.0,0.0
675.0,675.0,75.0,unknown,0.0,0.0
675.0,675.0,125.0,unknown,0.0,0.0
675.0,675.0,175.0,unknown,0.0,0.0
675.0,725.0,25.0,unknown,0.0,0.0
675.0,725.0,75.0,unknown,0.0,0.0
675.0,725.0,125.0,unknown,0.0,0.0
675.0,725.0,175.0,unknown,0.0,0.0
675.0,775.0,25.0,unknown,0.0,0.0
675.0,775.0,75.0,unknown,0.0,0.0
675.0,775.0,125.0,unknown,0.0,0.0
675.0,775.0,175.0,unknown,0.0,0.0
675.0,825.0,25.0,unknown,0.0,0.0
675.0,825.0,75.0,unknown,0.0,0.0
675.0,825.0,125.0,unknown,0.0,0.0
675.0,825.0,175.0,unknown,0.0,0.0
675.0,875.0,25.0,unknown,0.0,0.0
675.0,875.0,75.0,unknown,0.0,0.0
675.0,875.0,125.0,unknown,0.0,0.0
675.0,875.0,175.0,unknown,0.0,0.0
675.0,925.0,25.0,unknown,0.0,0.0
675.0,925.0,75.0,unknown,0.0,0.0
675.0,925.0,125.0,unknown,0.0,0.0
675.0,925.0,175.0,unknown,0.0,0.0
675.0,975.0,25.0,unknown,0.0,0.0
675.0,975.0,75.0,unknown,0.0,0.0
675.0,975.0,125.0,unknown,0.0,0.0
675.0,975.0,175.0,unknown,0.0,0.0
725.0,25.0,25.0,unknown,0.0,0.0
725.0,25.0,75.0,unknown,0.0,0.0
725.0,25.0,125.0,unknown,0.0,0.0
725.0,25.0,175.0,unknown,0.0,0.0
725.0,75.0,25.0,unknown,0.0,0.0
725.0,75.0,75.0,unknown,0.0,0.0
725.0,75.0,125.0,unknown,0.0,0.0
725.0,75.0,175.0,unknown,0.0,0.0
725.0,125.0,25.0,unknown,0.0,0.0
725.0,125.0,75.0,unknown,0.0,0.0
725.0,125.0,125.0,unknown,0.0,0.0
725.0,125.0,175.0,unknown,0.0,0.0
725.0,175.0,25.0,unknown,0.0,0.0
725.0,175.0,75.0,unknown,0.0,0.0
725.0,175.0,125.0,unknown,0.0,0.0
725.0,175.0,175.0,unknown,0.0,0.0
725.0,225.0,25.0,unknown,0.0,0.0
725.0,225.0,75.0,unknown,0.0,0.0
725.0,225.0,125.0,unknown,0.0,0.0
725.0,225.0,175.0,unknown,0.0,0.0
725.0,275.0,25.0,unknown,0.0,0.0
725.0,275.0,75.0,unknown,0.0,0.0
725.0,275.0,125.0,unknown,0.0,0.0
725.0,275.0,175.0,unknown,0.0,0.0
725.0,325.0,25.0,unknown,0.0,0.0
725.0,325.0,75.0,unknown,0.0,0.0
725.0,325.0,125.0,unknown,0.0,0.0
725.0,325.0,175.0,unknown,0.0,0.0
725.0,375.0,25.0,unknown,0.0,0.0
725.0,375.0,75.0,unknown,0.0,0.0
725.0,375.0,125.0,unknown,0.0,0.0
725.0,375.0,175.0,unknown,0.0,0.0
725.0,425.0,25.0,unknown,0.0,0.0
725.0,425.0,75.0,unknown,0.0,0.0
725.0,425.0,125.0,unknown,0.0,0.0
725.0,425.0,175.0,unknown,0.0,0.0
725.0,475.0,25.0,unknown,0.0,0.0
725.0,475.0,75.0,unknown,0.0,0.0
725.0,475.0,125.0,unknown,0.0,0.0
725.0,475.0,175.0,unknown,0.0,0.0
725.0,525.0,25.0,unknown,0.0,0.0
