X,Y,Z,ROCK_TYPE,POROSITY,PERMEABILITY
325.0,725.0,25.0,unknown,0.0,0.0
325.0,725.0,75.0,unknown,0.0,0.0
325.0,725.0,125.0,unknown,0.0,0.0
325.0,725.0,175.0,unknown,0.0,0.0
325.0,775.0,25.0,unknown,0.0,0.0
325.0,775.0,75.0,unknown,0.0,0.0
325.0,775.0,125.0,unknown,0.0,0.0
325.0,775.0,175.0,basalt,0.002333304,1.1467595e-16
325.0,825.0,25.0,granite,0.00028230468,7.803191e-18
325.0,825.0,75.0,granite,0.033405144,4.0447483e-14
325.0,825.0,125.0,limestone,0.07554495,1.9485748e-13
325.0,825.0,175.0,basalt,0.050025165,2.2159593e-14
325.0,875.0,25.0,granite,0.00014879467,4.1128375e-18
325.0,875.0,75.0,granite,0.038537495,4.709735e-14
325.0,875.0,125.0,limestone,0.10337866,8.4494434e-13
325.0,875.0,175.0,basalt,0.077859156,1.6563563e-12
325.0,925.0,25.0,unknown,0.0,0.0
325.0,925.0,75.0,unknown,0.0,0.0
325.0,925.0,125.0,sandstone,0.062219333,3.09166e-12
325.0,925.0,175.0,sandstone,0.122999735,6.11182e-12
325.0,975.0,25.0,unknown,0.0,0.0
325.0,975.0,75.0,unknown,0.0,0.0
325.0,975.0,125.0,sandstone,0.027606718,1.3717696e-12
325.0,975.0,175.0,sandstone,0.05457498,2.7118145e-12
375.0,25.0,25.0,unknown,0.0,0.0
375.0,25.0,75.0,unknown,0.0,0.0
375.0,25.0,125.0,unknown,0.0,0.0
375.0,25.0,175.0,unknown,0.0,0.0
375.0,75.0,25.0,unknown,0.0,0.0
375.0,75.0,75.0,unknown,0.0,0.0
375.0,75.0,125.0,unknown,0.0,0.0
375.0,75.0,175.0,granite,0.0019034847,8.5435515e-18
375.0,125.0,25.0,unknown,0.0,0.0
375.0,125.0,75.0,unknown,0.0,0.0
375.0,125.0,125.0,unknown,0.0,0.0
375.0,125.0,175.0,granite,0.0031535344,1.4154243e-17
375.0,175.0,25.0,unknown,0.0,0.0
375.0,175.0,75.0,limestone,0.009927008,1.2575432e-13
375.0,175.0,125.0,unknown,0.0,0.0
375.0,175.0,175.0,unknown,0.0,0.0
375.0,225.0,25.0,unknown,0.0,0.0
375.0,225.0,75.0,limestone,0.030648373,3.8825047e-13
375.0,225.0,125.0,unknown,0.0,0.0
375.0,225.0,175.0,unknown,0.0,0.0
375.0,275.0,25.0,unknown,0.0,0.0
375.0,275.0,75.0,limestone,0.0023507301,2.9778812e-14
375.0,275.0,125.0,unknown,0.0,0.0
375.0,275.0,175.0,unknown,0.0,0.0
375.0,325.0,25.0,unknown,0.0,0.0
375.0,325.0,75.0,unknown,0.0,0.0
375.0,325.0,125.0,unknown,0.0,0.0
375.0,325.0,175.0,unknown,0.0,0.0
375.0,375.0,25.0,shale,7.855033e-05,1.084355e-18
375.0,375.0,75.0,shale,0.0001270366,1.7536882e-18
375.0,375.0,125.0,unknown,0.0,0.0
375.0,375.0,175.0,unknown,0.0,0.0
375.0,425.0,25.0,shale,0.00028161748,3.8876136e-18
375.0,425.0,75.0,shale,0.00045544977,6.287297e-18
375.0,425.0,125.0,unknown,0.0,0.0
375.0,425.0,175.0,limestone,0.013772611,3.4277692e-14
375.0,475.0,25.0,unknown,0.0,0.0
375.0,475.0,75.0,shale,0.0072639235,5.8257424e-17
375.0,475.0,125.0,unknown,0.0,0.0
375.0,475.0,175.0,limestone,0.028867347,7.184593e-14
375.0,525.0,25.0,unknown,0.0,0.0
375.0,525.0,75.0,shale,0.002236692,1.7938503e-17
375.0,525.0,125.0,unknown,0.0,0.0
375.0,525.0,175.0,limestone,0.014557803,3.6231902e-14
375.0,575.0,25.0,unknown,0.0,0.0
375.0,575.0,75.0,unknown,0.0,0.0
375.0,575.0,125.0,unknown,0.0,0.0
375.0,575.0,175.0,unknown,0.0,0.0
375.0,625.0,25.0,unknown,0.0,0.0
375.0,625.0,75.0,unknown,0.0,0.0
375.0,625.0,125.0,unknown,0.0,0.0
375.0,625.0,175.0,unknown,0.0,0.0
375.0,675.0,25.0,sandstone,9.427176e-05,3.6066412e-14
375.0,675.0,75.0,sandstone,0.01844584,7.0569943e-12
375.0,675.0,125.0,unknown,0.0,0.0
375.0,675.0,175.0,unknown,0.0,0.0
375.0,725.0,25.0,unknown,0.0,0.0
375.0,725.0,75.0,granite,5.7051326e-05,8.95022e-20
375.0,725.0,125.0,granite,0.0009259064,1.4525633e-18
375.0,725.0,175.0,unknown,0.0,0.0
375.0,775.0,25.0,unknown,0.0,0.0
375.0,775.0,75.0,unknown,0.0,0.0
375.0,775.0,125.0,unknown,0.0,0.0
375.0,775.0,175.0,basalt,0.0015061034,7.402116e-17
375.0,825.0,25.0,granite,0.00031862833,8.807214e-18
375.0,825.0,75.0,granite,0.0008724543,2.4115531e-17
375.0,825.0,125.0,unknown,0.0,0.0
375.0,825.0,175.0,basalt,0.00972935,4.7817286e-16
375.0,875.0,25.0,shale,0.06472404,4.4284727e-16
375.0,875.0,75.0,granite,0.025348753,1.7992567e-16
375.0,875.0,125.0,sandstone,0.00010627933,5.2809883e-15
375.0,875.0,175.0,basalt,0.055500068,2.887598e-15
375.0,925.0,25.0,shale,0.018552111,1.2666937e-16
375.0,925.0,75.0,shale,0.007280606,4.9710236e-17
375.0,925.0,125.0,sandstone,0.0042682462,2.1208787e-13
375.0,925.0,175.0,sandstone,0.008437782,4.1927085e-13
375.0,975.0,25.0,unknown,0.0,0.0
375.0,975.0,75.0,unknown,0.0,0.0
375.0,975.0,125.0,sandstone,0.0018938208,9.410339e-14
375.0,975.0,175.0,sandstone,0.0037438439,1.8603047e-13
425.0,25.0,25.0,unknown,0.0,0.0
425.0,25.0,75.0,unknown,0.0,0.0
425.0,25.0,125.0,unknown,0.0,0.0
425.0,25.0,175.0,unknown,0.0,0.0
425.0,75.0,25.0,unknown,0.0,0.0
425.0,75.0,75.0,unknown,0.0,0.0
425.0,75.0,125.0,unknown,0.0,0.0
425.0,75.0,175.0,granite,0.0038478808,1.727073e-17
425.0,125.0,25.0,unknown,0.0,0.0
425.0,125.0,75.0,unknown,0.0,0.0
425.0,125.0,125.0,unknown,0.0,0.0
425.0,125.0,175.0,granite,0.0063748476,2.86127e-17
425.0,175.0,25.0,unknown,0.0,0.0
425.0,175.0,75.0,limestone,0.027063817,3.4284167e-13
425.0,175.0,125.0,unknown,0.0,0.0
425.0,175.0,175.0,limestone,9.461685e-05,3.3363878e-15
425.0,225.0,25.0,unknown,0.0,0.0
425.0,225.0,75.0,limestone,0.083556086,1.05848e-12
425.0,225.0,125.0,limestone,0.010340028,4.953266e-13
425.0,225.0,175.0,limestone,0.14660834,7.0230024e-12
425.0,275.0,25.0,basalt,0.0040594004,1.3486994e-15
425.0,275.0,75.0,basalt,0.042640325,4.860924e-13
425.0,275.0,125.0,limestone,0.011325332,5.4252636e-13
425.0,275.0,175.0,limestone,0.14840133,7.1089692e-12
425.0,325.0,25.0,granite,0.03868616,7.2473674e-17
425.0,325.0,75.0,sandstone,0.21645333,5.1107757e-11
425.0,325.0,125.0,limestone,2.4915731e-05,1.193558e-15
425.0,325.0,175.0,limestone,0.0001126283,5.3953225e-15
425.0,375.0,25.0,granite,0.0049396064,6.648192e-18
425.0,375.0,75.0,sandstone,0.020643698,4.877124e-12
425.0,375.0,125.0,unknown,0.0,0.0
425.0,375.0,175.0,limestone,0.0015975876,3.9585597e-14
425.0,425.0,25.0,unknown,0.0,0.0
425.0,425.0,75.0,limestone,0.005977139,3.2000845e-13
425.0,425.0,125.0,basalt,0.12344509,1.2448407e-14
425.0,425.0,175.0,limestone,0.08119601,8.992276e-13
425.0,475.0,25.0,unknown,0.0,0.0
425.0,475.0,75.0,limestone,0.06663477,3.5675412e-12
425.0,475.0,125.0,limestone,0.049203884,2.1129516e-13
425.0,475.0,175.0,basalt,0.09255296,1.3959787e-13
425.0,525.0,25.0,unknown,0.0,0.0
425.0,525.0,75.0,limestone,0.04910316,2.6289212e-12
425.0,525.0,125.0,granite,0.046287745,2.3854464e-12
425.0,525.0,175.0,granite,7.831888e-06,3.6681506e-21
425.0,575.0,25.0,unknown,0.0,0.0
425.0,575.0,75.0,unknown,0.0,0.0
425.0,575.0,125.0,granite,0.0009869359,4.622423e-19
425.0,575.0,175.0,granite,3.012012e-06,1.410709e-21
425.0,625.0,25.0,unknown,0.0,0.0
425.0,625.0,75.0,unknown,0.0,0.0
425.0,625.0,125.0,unknown,0.0,0.0
425.0,625.0,175.0,unknown,0.0,0.0
425.0,675.0,25.0,unknown,0.0,0.0
425.0,675.0,75.0,unknown,0.0,0.0
425.0,675.0,125.0,unknown,0.0,0.0
425.0,675.0,175.0,unknown,0.0,0.0
425.0,725.0,25.0,unknown,0.0,0.0
425.0,725.0,75.0,granite,0.00040692816,6.3838946e-19
425.0,725.0,125.0,granite,0.0066041825,1.03606506e-17
425.0,725.0,175.0,unknown,0.0,0.0
425.0,775.0,25.0,unknown,0.0,0.0
425.0,775.0,75.0,sandstone,0.009446554,2.814697e-12
425.0,775.0,125.0,sandstone,0.022967214,6.843316e-12
425.0,775.0,175.0,unknown,0.0,0.0
425.0,825.0,25.0,granite,1.147062e-05,3.170597e-19
425.0,825.0,75.0,sandstone,0.015751828,4.5806445e-12
425.0,825.0,125.0,sandstone,0.046379674,1.3819296e-11
425.0,825.0,175.0,unknown,0.0,0.0
425.0,875.0,25.0,shale,0.085643455,5.8475645e-16
425.0,875.0,75.0,shale,0.04879933,1.1217805e-12
425.0,875.0,125.0,sandstone,0.023356803,6.959398e-12
425.0,875.0,175.0,unknown,0.0,0.0
425.0,925.0,25.0,shale,0.008674895,5.923011e-17
425.0,925.0,75.0,shale,0.003404383,2.3244313e-17
425.0,925.0,125.0,unknown,0.0,0.0
425.0,925.0,175.0,unknown,0.0,0.0
425.0,975.0,25.0,unknown,0.0,0.0
425.0,975.0,75.0,unknown,0.0,0.0
425.0,975.0,125.0,unknown,0.0,0.0
425.0,975.0,175.0,unknown,0.0,0.0
475.0,25.0,25.0,unknown,0.0,0.0
475.0,25.0,75.0,unknown,0.0,0.0
475.0,25.0,125.0,unknown,0.0,0.0
475.0,25.0,175.0,unknown,0.0,0.0
475.0,75.0,25.0,unknown,0.0,0.0
475.0,75.0,75.0,unknown,0.0,0.0
475.0,75.0,125.0,unknown,0.0,0.0
475.0,75.0,175.0,unknown,0.0,0.0
475.0,125.0,25.0,unknown,0.0,0.0
475.0,125.0,75.0,unknown,0.0,0.0
475.0,125.0,125.0,shale,0.014772792,9.8484064e-17
475.0,125.0,175.0,unknown,0.0,0.0
475.0,175.0,25.0,unknown,0.0,0.0
475.0,175.0,75.0,limestone,0.006592746,8.351623e-14
475.0,175.0,125.0,shale,0.011153918,7.4358534e-17
475.0,175.0,175.0,limestone,0.012340371,4.3514725e-13
475.0,225.0,25.0,unknown,0.0,0.0
475.0,225.0,75.0,limestone,0.020354263,2.5784572e-13
475.0,225.0,125.0,unknown,0.0,0.0
475.0,225.0,175.0,limestone,0.05335032,1.9262827e-12
475.0,275.0,25.0,basalt,0.009463601,3.1441965e-15
475.0,275.0,75.0,basalt,0.021259367,8.0806286e-14
475.0,275.0,125.0,granite,0.00046620198,2.7007253e-18
475.0,275.0,175.0,limestone,0.034602456,2.698365e-12
475.0,325.0,25.0,basalt,0.0026222307,8.712126e-16
475.0,325.0,75.0,sandstone,0.20553063,4.843569e-11
475.0,325.0,125.0,granite,0.0003117861,1.8061884e-18
475.0,325.0,175.0,granite,0.009062439,3.7028532e-13
475.0,375.0,25.0,unknown,0.0,0.0
475.0,375.0,75.0,sandstone,0.026154438,6.17905e-12
475.0,375.0,125.0,unknown,0.0,0.0
475.0,375.0,175.0,limestone,0.0019818726,4.910755e-14
475.0,425.0,25.0,unknown,0.0,0.0
475.0,425.0,75.0,limestone,0.000326915,1.7502616e-14
475.0,425.0,125.0,basalt,0.14323553,9.861042e-15
475.0,425.0,175.0,limestone,0.08837726,1.1455487e-12
475.0,475.0,25.0,shale,0.0014839987,1.5466024e-17
475.0,475.0,75.0,limestone,0.0036445372,1.9512392e-13
475.0,475.0,125.0,basalt,0.130652,1.0566344e-14
475.0,475.0,175.0,basalt,0.09105171,1.8068949e-13
475.0,525.0,25.0,shale,0.0009799992,1.02134124e-17
475.0,525.0,75.0,limestone,0.0026856596,1.4378681e-13
475.0,525.0,125.0,granite,0.01576832,3.243208e-14
475.0,525.0,175.0,basalt,0.14649794,5.877478e-14
475.0,575.0,25.0,unknown,0.0,0.0
475.0,575.0,75.0,unknown,0.0,0.0
475.0,575.0,125.0,granite,0.005857187,2.7432777e-18
475.0,575.0,175.0,granite,0.029469967,1.126557e-14
475.0,625.0,25.0,unknown,0.0,0.0
475.0,625.0,75.0,unknown,0.0,0.0
475.0,625.0,125.0,unknown,0.0,0.0
475.0,625.0,175.0,granite,0.01882727,2.0396088e-17
475.0,675.0,25.0,unknown,0.0,0.0
475.0,675.0,75.0,unknown,0.0,0.0
475.0,675.0,125.0,unknown,0.0,0.0
475.0,675.0,175.0,granite,0.00937036,9.0835515e-18
475.0,725.0,25.0,unknown,0.0,0.0
475.0,725.0,75.0,granite,9.155883e-05,1.4363763e-19
475.0,725.0,125.0,granite,0.0014859411,2.3311465e-18
475.0,725.0,175.0,unknown,0.0,0.0
475.0,775.0,25.0,unknown,0.0,0.0
475.0,775.0,75.0,sandstone,0.007758264,2.311654e-12
475.0,775.0,125.0,sandstone,0.01886251,5.6202772e-12
475.0,775.0,175.0,unknown,0.0,0.0
475.0,825.0,25.0,unknown,0.0,0.0
475.0,825.0,75.0,sandstone,0.01566693,4.668122e-12
475.0,825.0,125.0,sandstone,0.03809069,1.1349509e-11
475.0,825.0,175.0,unknown,0.0,0.0
475.0,875.0,25.0,unknown,0.0,0.0
475.0,875.0,75.0,sandstone,0.007889866,2.3508662e-12
475.0,875.0,125.0,sandstone,0.019182472,5.715613e-12
475.0,875.0,175.0,unknown,0.0,0.0
475.0,925.0,25.0,unknown,0.0,0.0
475.0,925.0,75.0,unknown,0.0,0.0
475.0,925.0,125.0,unknown,0.0,0.0
475.0,925.0,175.0,unknown,0.0,0.0
475.0,975.0,25.0,unknown,0.0,0.0
475.0,975.0,75.0,unknown,0.0,0.0
475.0,975.0,125.0,unknown,0.0,0.0
475.0,975.0,175.0,unknown,0.0,0.0
525.0,25.0,25.0,unknown,0.0,0.0
525.0,25.0,75.0,unknown,0.0,0.0
525.0,25.0,125.0,granite,4.9964823e-05,1.3341546e-19
525.0,25.0,175.0,unknown,0.0,0.0
525.0,75.0,25.0,unknown,0.0,0.0
525.0,75.0,75.0,unknown,0.0,0.0
525.0,75.0,125.0,limestone,0.013771255,6.80428e-13
525.0,75.0,175.0,limestone,0.004048404,2.5410183e-13
525.0,125.0,25.0,unknown,0.0,0.0
525.0,125.0,75.0,unknown,0.0,0.0
525.0,125.0,125.0,limestone,0.050680052,2.6147053e-12
525.0,125.0,175.0,limestone,0.007167854,4.49897e-13
525.0,175.0,25.0,unknown,0.0,0.0
525.0,175.0,75.0,unknown,0.0,0.0
525.0,175.0,125.0,shale,0.039098628,1.8783486e-12
525.0,175.0,175.0,limestone,0.0028671415,1.799588e-13
525.0,225.0,25.0,unknown,0.0,0.0
525.0,225.0,75.0,unknown,0.0,0.0
525.0,225.0,125.0,unknown,0.0,0.0
525.0,225.0,175.0,sandstone,0.0055017755,4.222932e-12
525.0,275.0,25.0,limestone,0.0023323493,7.828075e-14
525.0,275.0,75.0,limestone,0.0029600726,9.9349064e-14
525.0,275.0,125.0,granite,0.0005653674,3.2751941e-18
525.0,275.0,175.0,sandstone,0.05528228,2.9102524e-11
525.0,325.0,25.0,limestone,0.0044870125,1.5059784e-13
525.0,325.0,75.0,sandstone,0.18179174,4.2694525e-11
525.0,325.0,125.0,granite,0.00037810588,2.1903813e-18
525.0,325.0,175.0,granite,0.031180384,1.7766531e-11
525.0,375.0,25.0,limestone,2.2435064e-05,7.5298916e-16
525.0,375.0,75.0,sandstone,0.23001628,5.4341868e-11
525.0,375.0,125.0,unknown,0.0,0.0
525.0,375.0,175.0,limestone,0.00036961926,9.158558e-15
525.0,425.0,25.0,unknown,0.0,0.0
525.0,425.0,75.0,limestone,0.04649337,8.6385695e-13
525.0,425.0,125.0,basalt,0.00035982422,2.4741574e-17
525.0,425.0,175.0,limestone,0.036406208,2.478549e-13
525.0,475.0,25.0,shale,0.0015955477,1.6628572e-17
525.0,475.0,75.0,limestone,0.07896756,1.4672344e-12
525.0,475.0,125.0,basalt,0.00031288734,2.1514187e-17
525.0,475.0,175.0,limestone,0.06388811,4.8713698e-14
525.0,525.0,25.0,shale,0.0010536636,1.0981132e-17
525.0,525.0,75.0,unknown,0.0,0.0
525.0,525.0,125.0,granite,0.009797434,4.588736e-18
525.0,525.0,175.0,granite,2.9900613e-05,1.4004281e-20
525.0,575.0,25.0,unknown,0.0,0.0
525.0,575.0,75.0,unknown,0.0,0.0
525.0,575.0,125.0,granite,0.0037679283,1.7647505e-18
525.0,575.0,175.0,granite,0.0017510909,1.4392481e-17
525.0,625.0,25.0,unknown,0.0,0.0
525.0,625.0,75.0,unknown,0.0,0.0
525.0,625.0,125.0,unknown,0.0,0.0
525.0,625.0,175.0,granite,0.00017944047,1.4748531e-18
525.0,675.0,25.0,unknown,0.0,0.0
525.0,675.0,75.0,unknown,0.0,0.0
525.0,675.0,125.0,unknown,0.0,0.0
525.0,675.0,175.0,unknown,0.0,0.0
525.0,725.0,25.0,unknown,0.0,0.0
525.0,725.0,75.0,unknown,0.0,0.0
525.0,725.0,125.0,unknown,0.0,0.0
525.0,725.0,175.0,unknown,0.0,0.0
525.0,775.0,25.0,unknown,0.0,0.0
525.0,775.0,75.0,unknown,0.0,0.0
525.0,775.0,125.0,unknown,0.0,0.0
525.0,775.0,175.0,unknown,0.0,0.0
525.0,825.0,25.0,unknown,0.0,0.0
525.0,825.0,75.0,unknown,0.0,0.0
525.0,825.0,125.0,unknown,0.0,0.0
525.0,825.0,175.0,unknown,0.0,0.0
525.0,875.0,25.0,unknown,0.0,0.0
525.0,875.0,75.0,unknown,0.0,0.0
525.0,875.0,125.0,unknown,0.0,0.0
525.0,875.0,175.0,unknown,0.0,0.0
525.0,925.0,25.0,unknown,0.0,0.0
525.0,925.0,75.0,unknown,0.0,0.0
525.0,925.0,125.0,unknown,0.0,0.0
525.0,925.0,175.0,unknown,0.0,0.0
525.0,975.0,25.0,unknown,0.0,0.0
525.0,975.0,75.0,unknown,0.0,0.0
525.0,975.0,125.0,unknown,0.0,0.0
525.0,975.0,175.0,unknown,0.0,0.0
575.0,25.0,25.0,unknown,0.0,0.0
575.0,25.0,75.0,unknown,0.0,0.0
575.0,25.0,125.0,granite,0.01620339,2.0692724e-16
575.0,25.0,175.0,limestone,4.7496036e-05,1.5680167e-15
575.0,75.0,25.0,unknown,0.0,0.0
575.0,75.0,75.0,unknown,0.0,0.0
575.0,75.0,125.0,limestone,0.019937672,9.219699e-13
575.0,75.0,175.0,limestone,0.0074602957,4.3332877e-13
575.0,125.0,25.0,unknown,0.0,0.0
575.0,125.0,75.0,unknown,0.0,0.0
575.0,125.0,125.0,limestone,0.07446386,4.6596164e-12
575.0,125.0,175.0,limestone,0.011192776,7.02525e-13
575.0,175.0,25.0,unknown,0.0,0.0
575.0,175.0,75.0,unknown,0.0,0.0
575.0,175.0,125.0,limestone,0.07483732,4.6971116e-12
575.0,175.0,175.0,limestone,0.0044771107,2.8101e-13
575.0,225.0,25.0,unknown,0.0,0.0
575.0,225.0,75.0,unknown,0.0,0.0
575.0,225.0,125.0,unknown,0.0,0.0
575.0,225.0,175.0,unknown,0.0,0.0
575.0,275.0,25.0,limestone,0.03029025,1.0166332e-12
575.0,275.0,75.0,limestone,0.0384425,1.2902475e-12
575.0,275.0,125.0,sandstone,0.008968345,1.6349279e-12
575.0,275.0,175.0,limestone,0.027836835,5.3842347e-13
575.0,325.0,25.0,limestone,0.05827289,1.955816e-12
575.0,325.0,75.0,limestone,0.07395633,2.4822e-12
575.0,325.0,125.0,sandstone,0.005451916,4.1025893e-13
575.0,325.0,175.0,limestone,0.008541217,9.494557e-14
575.0,375.0,25.0,limestone,0.00029136447,9.77908e-15
575.0,375.0,75.0,limestone,0.00036978166,1.2411e-14
575.0,375.0,125.0,shale,0.0026795333,2.7141455e-17
575.0,375.0,175.0,unknown,0.0,0.0
575.0,425.0,25.0,sandstone,0.03061487,7.020868e-12
575.0,425.0,75.0,sandstone,0.08379083,1.1067197e-11
575.0,425.0,125.0,shale,0.0066688233,6.7549667e-17
575.0,425.0,175.0,unknown,0.0,0.0
575.0,475.0,25.0,sandstone,0.05786216,1.3269453e-11
575.0,475.0,75.0,sandstone,0.13688622,3.1385148e-11
575.0,475.0,125.0,shale,0.0032930651,3.3356025e-17
575.0,475.0,175.0,unknown,0.0,0.0
575.0,525.0,25.0,sandstone,0.0219124,5.0251418e-12
575.0,525.0,75.0,sandstone,0.15107086,5.7745222e-11
575.0,525.0,125.0,unknown,0.0,0.0
575.0,525.0,175.0,unknown,0.0,0.0
575.0,575.0,25.0,limestone,0.000104903855,6.1117244e-16
575.0,575.0,75.0,unknown,0.0,0.0
575.0,575.0,125.0,unknown,0.0,0.0
575.0,575.0,175.0,unknown,0.0,0.0
575.0,625.0,25.0,limestone,0.00023237095,1.3537988e-15
575.0,625.0,75.0,unknown,0.0,0.0
575.0,625.0,125.0,unknown,0.0,0.0
575.0,625.0,175.0,shale,0.0131335035,1.1024641e-17
575.0,675.0,25.0,unknown,0.0,0.0
575.0,675.0,75.0,unknown,0.0,0.0
575.0,675.0,125.0,unknown,0.0,0.0
575.0,675.0,175.0,shale,0.009599762,8.058316e-18
575.0,725.0,25.0,unknown,0.0,0.0
575.0,725.0,75.0,unknown,0.0,0.0
575.0,725.0,125.0,unknown,0.0,0.0
575.0,725.0,175.0,unknown,0.0,0.0
575.0,775.0,25.0,unknown,0.0,0.0
575.0,775.0,75.0,unknown,0.0,0.0
575.0,775.0,125.0,unknown,0.0,0.0
575.0,775.0,175.0,unknown,0.0,0.0
575.0,825.0,25.0,unknown,0.0,0.0
575.0,825.0,75.0,unknown,0.0,0.0
575.0,825.0,125.0,unknown,0.0,0.0
575.0,825.0,175.0,unknown,0.0,0.0
575.0,875.0,25.0,unknown,0.0,0.0
575.0,875.0,75.0,unknown,0.0,0.0
575.0,875.0,125.0,unknown,0.0,0.0
575.0,875.0,175.0,sandstone,0.022293694,8.233037e-12
575.0,925.0,25.0,unknown,0.0,0.0
575.0,925.0,75.0,unknown,0.0,0.0
575.0,925.0,125.0,unknown,0.0,0.0
575.0,925.0,175.0,sandstone,0.0028487407,1.0520369e-12
575.0,975.0,25.0,unknown,0.0,0.0
575.0,975.0,75.0,unknown,0.0,0.0
575.0,975.0,125.0,unknown,0.0,0.0
575.0,975.0,175.0,unknown,0.0,0.0
625.0,25.0,25.0,basalt,0.001027242,1.9552394e-15
625.0,25.0,75.0,basalt,0.0031921333,6.075866e-15
625.0,25.0,125.0,limestone,0.014340714,4.7343905e-13
625.0,25.0,175.0,limestone,0.006785148,2.2400238e-13
625.0,75.0,25.0,basalt,0.0030302126,5.767668e-15
625.0,75.0,75.0,basalt,0.009416322,1.7922909e-14
625.0,75.0,125.0,limestone,0.18759073,6.1974497e-12
625.0,75.0,175.0,limestone,0.19496319,6.4373667e-12
625.0,125.0,25.0,basalt,0.0007254329,1.3807797e-15
625.0,125.0,75.0,basalt,0.0022542677,4.2907445e-15
625.0,125.0,125.0,limestone,0.0023600305,1.4812951e-13
625.0,125.0,175.0,limestone,0.000729769,4.580463e-14
625.0,175.0,25.0,unknown,0.0,0.0
625.0,175.0,75.0,unknown,0.0,0.0
625.0,175.0,125.0,limestone,0.0009440122,5.9251805e-14
625.0,175.0,175.0,limestone,0.0002919076,1.8321851e-14
625.0,225.0,25.0,unknown,0.0,0.0
625.0,225.0,75.0,unknown,0.0,0.0
625.0,225.0,125.0,unknown,0.0,0.0
625.0,225.0,175.0,unknown,0.0,0.0
625.0,275.0,25.0,limestone,0.013757831,4.6175477e-13
625.0,275.0,75.0,limestone,0.017460583,5.8603046e-13
625.0,275.0,125.0,sandstone,0.049660537,1.192499e-11
625.0,275.0,175.0,unknown,0.0,0.0
625.0,325.0,25.0,limestone,0.026467547,8.883316e-13
625.0,325.0,75.0,basalt,0.11411324,3.2131494e-12
625.0,325.0,125.0,sandstone,0.01545248,3.7106056e-12
625.0,325.0,175.0,unknown,0.0,0.0
625.0,375.0,25.0,limestone,0.00013233774,4.4416582e-15
625.0,375.0,75.0,limestone,0.00016795483,5.6370763e-15
625.0,375.0,125.0,shale,0.0043783598,4.434916e-17
625.0,375.0,175.0,sandstone,0.017419469,1.9047116e-12
625.0,425.0,25.0,sandstone,0.012311413,2.82336e-12
625.0,425.0,75.0,sandstone,0.021990921,5.043149e-12
625.0,425.0,125.0,shale,0.010896863,1.1037621e-16
625.0,425.0,175.0,sandstone,0.0030864403,3.3748324e-13
625.0,475.0,25.0,sandstone,0.023268593,5.336156e-12
625.0,475.0,75.0,sandstone,0.09537089,3.314187e-11
625.0,475.0,125.0,shale,0.0053808712,5.450377e-17
625.0,475.0,175.0,unknown,0.0,0.0
625.0,525.0,25.0,sandstone,0.008811817,2.0208021e-12
625.0,525.0,75.0,sandstone,0.16650192,6.543029e-11
625.0,525.0,125.0,unknown,0.0,0.0
625.0,525.0,175.0,unknown,0.0,0.0
625.0,575.0,25.0,limestone,0.008598676,5.00961e-14
625.0,575.0,75.0,unknown,0.0,0.0
625.0,575.0,125.0,unknown,0.0,0.0
625.0,575.0,175.0,unknown,0.0,0.0
625.0,625.0,25.0,limestone,0.019046798,1.10967117e-13
625.0,625.0,75.0,unknown,0.0,0.0
625.0,625.0,125.0,limestone,0.000756381,3.476352e-14
625.0,625.0,175.0,shale,0.035938825,3.0168084e-17
625.0,675.0,25.0,unknown,0.0,0.0
625.0,675.0,75.0,unknown,0.0,0.0
625.0,675.0,125.0,limestone,0.010058259,4.622809e-13
625.0,675.0,175.0,shale,0.026269011,2.2050964e-17
625.0,725.0,25.0,unknown,0.0,0.0
625.0,725.0,75.0,unknown,0.0,0.0
625.0,725.0,125.0,basalt,0.012603293,5.2778745e-14
625.0,725.0,175.0,basalt,0.0019532014,5.586652e-15
625.0,775.0,25.0,unknown,0.0,0.0
625.0,775.0,75.0,basalt,4.5902107e-05,2.2199329e-16
625.0,775.0,125.0,basalt,0.008109601,2.4188474e-14
625.0,775.0,175.0,basalt,0.003432691,9.818369e-15
625.0,825.0,25.0,unknown,0.0,0.0
625.0,825.0,75.0,basalt,0.00014237626,6.885648e-16
625.0,825.0,125.0,basalt,0.0057455613,2.4286722e-14
625.0,825.0,175.0,basalt,0.0010373592,2.967111e-15
625.0,875.0,25.0,unknown,0.0,0.0
625.0,875.0,75.0,basalt,4.2883727e-05,2.0739571e-16
625.0,875.0,125.0,basalt,0.00027676785,1.338514e-15
625.0,875.0,175.0,sandstone,0.051062055,1.8857162e-11
625.0,925.0,25.0,unknown,0.0,0.0
625.0,925.0,75.0,unknown,0.0,0.0
625.0,925.0,125.0,unknown,0.0,0.0
625.0,925.0,175.0,sandstone,0.00652483,2.4096127e-12
625.0,975.0,25.0,unknown,0.0,0.0
625.0,975.0,75.0,unknown,0.0,0.0
625.0,975.0,125.0,unknown,0.0,0.0
625.0,975.0,175.0,unknown,0.0,0.0
675.0,25.0,25.0,unknown,0.0,0.0
675.0,25.0,75.0,unknown,0.0,0.0
675.0,25.0,125.0,limestone,0.008962946,2.958994e-13
675.0,25.0,175.0,limestone,0.0042407173,1.4000148e-13
675.0,75.0,25.0,unknown,0.0,0.0
675.0,75.0,75.0,unknown,0.0,0.0
